pc_time,gps_time,tow(sec),latitude(degrees),longitude(degrees),altitude(meters),h_accuracy(meters),v_accuracy(meters),n_sats,flags,a,e,v,,,,,,x,y,z
08:49.0,09:07.4,529747.4,38.16241811,-122.4546636,-20.1508,0.026,0.096,12,4,6356583.8,0.0819,6371817.889,,-3058846.647,-3928135.455,-5340562.555,,,,
08:49.1,09:07.5,529747.5,38.16241796,-122.4546623,-20.1627,0.026,0.097,12,4,6356583.8,0.0819,6371817.89,,-3058846.762,-3928135.09,-5340562.623,,,,
08:49.2,09:07.6,529747.6,38.16241786,-122.454661,-20.1794,0.026,0.098,12,4,6356583.8,0.0819,6371817.89,,-3058846.797,-3928134.726,-5340562.686,,,,
08:49.2,09:07.7,529747.7,38.16241778,-122.4546597,-20.1994,0.021,0.079,12,4,6356583.8,0.0819,6371817.89,,-3058846.801,-3928134.362,-5340562.747,,,,
08:49.4,09:07.8,529747.8,38.16241763,-122.4546584,-20.1998,0.022,0.08,12,4,6356583.8,0.0819,6371817.891,,-3058846.921,-3928134.004,-5340562.824,,,,
08:49.4,09:07.9,529747.9,38.16241754,-122.4546571,-20.1782,0.022,0.081,12,4,6356583.8,0.0819,6371817.891,,-3058846.96,-3928133.665,-5340562.919,,,,
08:49.6,09:08.0,529748,38.16241737,-122.4546558,-20.201,0.022,0.082,12,4,6356583.8,0.0819,6371817.892,,-3058847.1,-3928133.291,-5340562.978,,,,
08:49.6,09:08.1,529748.1,38.16241726,-122.4546544,-20.2089,0.023,0.084,12,4,6356583.8,0.0819,6371817.892,,-3058847.147,-3928132.906,-5340563.054,,,,
08:49.8,09:08.2,529748.2,38.16241717,-122.4546531,-20.2119,0.023,0.085,12,4,6356583.8,0.0819,6371817.893,,-3058847.174,-3928132.551,-5340563.129,,,,
08:49.8,09:08.3,529748.3,38.16241705,-122.4546518,-20.1823,0.023,0.086,12,4,6356583.8,0.0819,6371817.893,,-3058847.263,-3928132.214,-5340563.232,,,,
08:50.0,09:08.4,529748.4,38.1624169,-122.4546505,-20.187,0.023,0.087,12,4,6356583.8,0.0819,6371817.894,,-3058847.381,-3928131.854,-5340563.305,,,,
08:50.0,09:08.5,529748.5,38.16241677,-122.4546492,-20.2045,0.024,0.088,12,4,6356583.8,0.0819,6371817.894,,-3058847.462,-3928131.487,-5340563.368,,,,
08:50.2,09:08.6,529748.6,38.16241664,-122.4546478,-20.2226,0.024,0.089,12,4,6356583.8,0.0819,6371817.895,,-3058847.535,-3928131.093,-5340563.436,,,,
08:50.2,09:08.7,529748.7,38.16241653,-122.4546465,-20.2001,0.024,0.09,12,4,6356583.8,0.0819,6371817.895,,-3058847.605,-3928130.752,-5340563.532,,,,
08:50.4,09:08.8,529748.8,38.1624164,-122.4546451,-20.1916,0.024,0.091,12,4,6356583.8,0.0819,6371817.895,,-3058847.69,-3928130.375,-5340563.623,,,,
08:50.4,09:08.9,529748.9,38.16241629,-122.4546438,-20.2137,0.025,0.092,12,4,6356583.8,0.0819,6371817.896,,-3058847.739,-3928130.007,-5340563.682,,,,
08:50.6,09:09.0,529749,38.16241614,-122.4546424,-20.2076,0.025,0.093,12,4,6356583.8,0.0819,6371817.896,,-3058847.854,-3928129.626,-5340563.77,,,,
08:50.6,09:09.1,529749.1,38.16241595,-122.4546412,-20.2304,0.025,0.094,12,4,6356583.8,0.0819,6371817.897,,-3058848.033,-3928129.277,-5340563.822,,,,
08:50.8,09:09.2,529749.2,38.16241589,-122.4546398,-20.2028,0.025,0.095,12,4,6356583.8,0.0819,6371817.897,,-3058848.02,-3928128.918,-5340563.929,,,,
08:50.8,09:09.3,529749.3,38.16241578,-122.4546386,-20.2059,0.026,0.096,12,4,6356583.8,0.0819,6371817.898,,-3058848.086,-3928128.588,-5340563.998,,,,
08:51.0,09:09.4,529749.4,38.16241563,-122.4546373,-20.2154,0.026,0.096,12,4,6356583.8,0.0819,6371817.898,,-3058848.202,-3928128.224,-5340564.067,,,,
08:51.0,09:09.5,529749.5,38.1624155,-122.454636,-20.2377,0.026,0.097,12,4,6356583.8,0.0819,6371817.899,,-3058848.281,-3928127.854,-5340564.126,,,,
08:51.2,09:09.6,529749.6,38.1624154,-122.4546347,-20.2364,0.026,0.098,12,4,6356583.8,0.0819,6371817.899,,-3058848.326,-3928127.502,-5340564.204,,,,
08:51.2,09:09.7,529749.7,38.16241528,-122.4546334,-20.2362,0.026,0.099,12,4,6356583.8,0.0819,6371817.899,,-3058848.4,-3928127.146,-5340564.282,,,,
08:51.4,09:09.8,529749.8,38.16241518,-122.4546322,-20.2177,0.027,0.1,12,4,6356583.8,0.0819,6371817.9,,-3058848.461,-3928126.831,-5340564.369,,,,
08:51.4,09:09.9,529749.9,38.16241501,-122.4546309,-20.2435,0.027,0.101,12,4,6356583.8,0.0819,6371817.9,,-3058848.6,-3928126.455,-5340564.425,,,,
08:51.6,09:10.0,529750,38.16241488,-122.4546297,-20.2498,0.027,0.101,12,4,6356583.8,0.0819,6371817.901,,-3058848.695,-3928126.122,-5340564.491,,,,
08:51.6,09:10.1,529750.1,38.16241484,-122.4546283,-20.2308,0.021,0.079,12,4,6356583.8,0.0819,6371817.901,,-3058848.648,-3928125.758,-5340564.59,,,,
08:51.8,09:10.2,529750.2,38.16241471,-122.4546271,-20.2254,0.022,0.08,12,4,6356583.8,0.0819,6371817.902,,-3058848.749,-3928125.432,-5340564.666,,,,
08:51.8,09:10.3,529750.3,38.1624146,-122.4546258,-20.2335,0.022,0.081,12,4,6356583.8,0.0819,6371817.902,,-3058848.804,-3928125.073,-5340564.737,,,,
08:52.0,09:10.4,529750.4,38.16241451,-122.4546245,-20.225,0.022,0.082,12,4,6356583.8,0.0819,6371817.902,,-3058848.837,-3928124.725,-5340564.822,,,,
08:52.0,09:10.5,529750.5,38.16241436,-122.4546233,-20.2429,0.023,0.084,12,4,6356583.8,0.0819,6371817.903,,-3058848.957,-3928124.383,-5340564.878,,,,
08:52.2,09:10.6,529750.6,38.16241421,-122.454622,-20.2476,0.023,0.085,12,4,6356583.8,0.0819,6371817.903,,-3058849.075,-3928124.022,-5340564.951,,,,
08:52.2,09:10.7,529750.7,38.16241411,-122.4546208,-20.2444,0.023,0.086,12,4,6356583.8,0.0819,6371817.904,,-3058849.128,-3928123.697,-5340565.026,,,,
08:52.4,09:10.8,529750.8,38.16241402,-122.4546196,-20.2541,0.023,0.087,12,4,6356583.8,0.0819,6371817.904,,-3058849.161,-3928123.364,-5340565.089,,,,
08:52.4,09:10.9,529750.9,38.16241387,-122.4546183,-20.243,0.024,0.088,12,4,6356583.8,0.0819,6371817.905,,-3058849.286,-3928123.013,-5340565.176,,,,
08:52.6,09:11.0,529751,38.16241378,-122.4546171,-20.2402,0.024,0.089,12,4,6356583.8,0.0819,6371817.905,,-3058849.325,-3928122.689,-5340565.25,,,,
08:52.6,09:11.1,529751.1,38.16241367,-122.4546158,-20.2496,0.024,0.09,12,4,6356583.8,0.0819,6371817.905,,-3058849.379,-3928122.328,-5340565.319,,,,
