rec_id,obc_timeStamp,obc_sensor,gps_validity,gps_utcTime,gps_latitude,gps_longitude,gps_fixQuality,gps_dilution,gps_speed,jm_netJoule,jm_voltage,jm_current,lfm_temperature,lfm_integratedCorrFlow,lfm_instantFlow,gps_lat,gps_long,gfs_netGasVolume,Lap,GPS Delta Distance(m),GPS Distance (m),GPS Speed (m/s),Acceleration (m/s^2),Grade (m/m),e_accel,e_grade,Roll Resistance coef,e_roll_resistance,e_drag,e_Road_Load_Total,e_Road_Load_netJoules,e_Road_Load_Total_Force,e_Road_Load_Work,LFM_vol_int,LFM_corr,LFM_corr_int,LFM Integrated Fuel Economy,Instant BSFC,Time
4918,11:56.9,ALL,ok,00.11.54,38°09.639072N,122°27.209629W,1,1.2,25.1,1234,12858,175,27.3,2.1471,0,38.09639072,122.2720963,,1,7.141511559,0.082778687,6.972222222,,,,,,,,,,,,,2.115422852,0,,,0.199138889
4919,11:57.0,ALL,ok,00.11.55,38°09.642063N,122°27.212724W,1,1.2,24.7,1235,12853,177,27.3,2.1471,0,38.09642063,122.2721272,,1,0,0.082778687,6.861111111,,,,,,,,,,,,,2.115422852,0,,,0.199166667
4920,11:57.2,ALL,ok,00.11.55,38°09.642063N,122°27.212724W,1,1.2,24.7,1235,12853,177,27.3,2.1475,0,38.09642063,122.2721272,,1,0,0.082778687,6.861111111,,,,,,,,,,,,,2.11581695,0,,,0.199222222
4921,11:57.3,ALL,ok,00.11.55,38°09.642063N,122°27.212724W,1,1.2,24.7,1235,12853,177,27.3,2.148,0.2955,38.09642063,122.2721272,,1,0,0.082778687,6.861111111,,,,,,,,,,,,,2.116309573,0.291140353,,,0.19925
4922,11:57.4,ALL,ok,00.11.55,38°09.642063N,122°27.212724W,1,1.2,24.7,1235,12853,177,27.3,2.148,0,38.09642063,122.2721272,,1,0,0.082778687,6.861111111,,,,,,,,,,,,,2.116309573,0,,,0.199277778
4923,11:57.5,ALL,ok,00.11.55,38°09.642063N,122°27.212724W,1,1.2,24.7,1235,12853,177,27.3,2.1485,0.2954,38.09642063,122.2721272,,1,0,0.082778687,6.861111111,,,,,,,,,,,,,2.116802197,0.291041829,,,0.199305556
4924,11:57.6,ALL,ok,00.11.55,38°09.642063N,122°27.212724W,1,1.2,24.7,1236,12848,173,27.3,2.1485,0,38.09642063,122.2721272,,1,0,0.082778687,6.861111111,,,,,,,,,,,,,2.116802197,0,,,0.199333333
4925,11:57.7,ALL,ok,00.11.55,38°09.642063N,122°27.212724W,1,1.2,24.7,1236,12848,173,27.3,2.1485,0,38.09642063,122.2721272,,1,0,0.082778687,6.861111111,,,,,,,,,,,,,2.116802197,0,,,0.199361111
4926,11:57.8,ALL,ok,00.11.55,38°09.642063N,122°27.212724W,1,1.2,24.7,1236,12848,173,27.3,2.1485,0,38.09642063,122.2721272,,1,0,0.082778687,6.861111111,,,,,,,,,,,,,2.116802197,0,,,0.199388889
4927,11:57.9,ALL,ok,00.11.55,38°09.642063N,122°27.212724W,1,1.2,24.7,1236,12848,173,27.3,2.1485,0,38.09642063,122.2721272,,1,6.612929749,0.089391616,6.861111111,,,,,,,,,,,,,2.116802197,0,,,0.199416667
4928,11:58.0,ALL,ok,00.11.56,38°09.644664N,122°27.215835W,1,1.2,24.1,1236,12848,173,27.3,2.1485,0,38.09644664,122.2721584,,1,0,0.089391616,6.694444444,,,,,,,,,,,,,2.116802197,0,,,0.199444444
4929,11:58.1,ALL,ok,00.11.56,38°09.644664N,122°27.215835W,1,1.2,24.1,1237,12843,175,27.3,2.1487,0.0986,38.09644664,122.2721584,,1,0,0.089391616,6.694444444,,,,,,,,,,,,,2.116999246,0.097145309,,,0.199472222
4930,11:58.2,ALL,ok,00.11.56,38°09.644664N,122°27.215835W,1,1.2,24.1,1237,12843,175,27.3,2.1495,0.4925,38.09644664,122.2721584,,1,0,0.089391616,6.694444444,,,,,,,,,,,,,2.117787443,0.485233922,,,0.1995
4931,11:58.3,ALL,ok,00.11.56,38°09.644664N,122°27.215835W,1,1.2,24.1,1237,12843,175,27.3,2.1495,0,38.09644664,122.2721584,,1,0,0.089391616,6.694444444,,,,,,,,,,,,,2.117787443,0,,,0.199527778
4932,11:58.4,ALL,ok,00.11.56,38°09.644664N,122°27.215835W,1,1.2,24.1,1237,12843,175,27.3,2.1495,0,38.09644664,122.2721584,,1,0,0.089391616,6.694444444,,,,,,,,,,,,,2.117787443,0,,,0.199555556
4933,11:58.5,ALL,ok,00.11.56,38°09.644664N,122°27.215835W,1,1.2,24.1,1237,12843,175,27.3,2.1495,0,38.09644664,122.2721584,,1,0,0.089391616,6.694444444,,,,,,,,,,,,,2.117787443,0,,,0.199583333
4934,11:58.6,ALL,ok,00.11.56,38°09.644664N,122°27.215835W,1,1.2,24.1,1238,12839,178,27.3,2.1495,0,38.09644664,122.2721584,,1,0,0.089391616,6.694444444,,,,,,,,,,,,,2.117787443,0,,,0.199611111
4935,11:58.7,ALL,ok,00.11.56,38°09.644664N,122°27.215835W,1,1.2,24.1,1238,12839,178,27.3,2.1495,0,38.09644664,122.2721584,,1,0,0.089391616,6.694444444,,,,,,,,,,,,,2.117787443,0,,,0.199638889
4936,11:58.8,ALL,ok,00.11.56,38°09.644664N,122°27.215835W,1,1.2,24.1,1238,12839,178,27.3,2.1495,0,38.09644664,122.2721584,,1,0,0.089391616,6.694444444,,,,,,,,,,,,,2.117787443,0,,,0.199666667
4937,11:58.9,ALL,ok,00.11.56,38°09.644664N,122°27.215835W,1,1.2,24.1,1238,12839,178,27.3,2.1495,0,38.09644664,122.2721584,,1,7.224540966,0.096616157,6.694444444,,,,,,,,,,,,,2.117787443,0,,,0.199694444
4938,11:59.0,ALL,ok,00.11.57,38°09.647293N,122°27.219500W,1,1.2,23.9,1238,12839,178,27.3,2.1495,0,38.09647293,122.272195,,1,0,0.096616157,6.638888889,,,,,,,,,,,,,2.117787443,0,,,0.199722222
4939,11:59.1,ALL,ok,00.11.57,38°09.647293N,122°27.219500W,1,1.2,23.9,1239,12835,173,27.3,2.1495,0,38.09647293,122.272195,,1,0,0.096616157,6.638888889,,,,,,,,,,,,,2.117787443,0,,,0.19975
4940,11:59.2,ALL,ok,00.11.57,38°09.647293N,122°27.219500W,1,1.2,23.9,1239,12835,173,27.3,2.1495,0,38.09647293,122.272195,,1,0,0.096616157,6.638888889,,,,,,,,,,,,,2.117787443,0,,,0.199777778
4941,11:59.3,ALL,ok,00.11.57,38°09.647293N,122°27.219500W,1,1.2,23.9,1239,12835,173,27.3,2.1495,0,38.09647293,122.272195,,1,0,0.096616157,6.638888889,,,,,,,,,,,,,2.117787443,0,,,0.199805556
4942,11:59.4,ALL,ok,00.11.57,38°09.647293N,122°27.219500W,1,1.2,23.9,1239,12835,173,27.3,2.1495,0,38.09647293,122.272195,,1,0,0.096616157,6.638888889,,,,,,,,,,,,,2.117787443,0,,,0.199833333
4943,11:59.5,ALL,ok,00.11.57,38°09.647293N,122°27.219500W,1,1.2,23.9,1240,12831,174,27.3,2.1495,0,38.09647293,122.272195,,1,0,0.096616157,6.638888889,,,,,,,,,,,,,2.117787443,0,,,0.199861111
4944,11:59.6,ALL,ok,00.11.57,38°09.647293N,122°27.219500W,1,1.2,23.9,1240,12831,174,27.3,2.1495,0,38.09647293,122.272195,,1,0,0.096616157,6.638888889,,,,,,,,,,,,,2.117787443,0,,,0.199888889
4945,11:59.7,ALL,ok,00.11.57,38°09.647293N,122°27.219500W,1,1.2,23.9,1240,12831,174,27.3,2.1495,0,38.09647293,122.272195,,1,0,0.096616157,6.638888889,,,,,,,,,,,,,2.117787443,0,,,0.199916667
4946,11:59.8,ALL,ok,00.11.57,38°09.647293N,122°27.219500W,1,1.2,23.9,1240,12831,174,27.3,2.1495,0,38.09647293,122.272195,,1,0,0.096616157,6.638888889,,,,,,,,,,,,,2.117787443,0,,,0.199944444
4947,11:59.9,ALL,ok,00.11.57,38°09.647293N,122°27.219500W,1,1.2,23.9,1240,12831,174,27.3,2.1498,0.197,38.09647293,122.272195,,1,6.917428739,0.103533586,6.638888889,,,,,,,,,,,,,2.118083017,0.194093569,,,0.199972222
4948,12:00.0,ALL,ok,00.11.58,38°09.649862N,122°27.222948W,1,1.2,23.5,1241,12828,176,27.3,2.1498,0.197,38.09649862,122.2722295,,1,0,0.103533586,6.527777778,,,,,,,,,,,,,2.118083017,0.194093569,,,0.2
4949,12:00.1,ALL,ok,00.11.58,38°09.649862N,122°27.222948W,1,1.2,23.5,1241,12828,176,27.3,2.1498,0,38.09649862,122.2722295,,1,0,0.103533586,6.527777778,,,,,,,,,,,,,2.118083017,0,,,0.200027778
4950,12:00.2,ALL,ok,00.11.58,38°09.649862N,122°27.222948W,1,1.2,23.5,1241,12828,176,27.3,2.1498,0,38.09649862,122.2722295,,1,0,0.103533586,6.527777778,,,,,,,,,,,,,2.118083017,0,,,0.200055556
4951,12:00.3,ALL,ok,00.11.58,38°09.649862N,122°27.222948W,1,1.2,23.5,1241,12828,176,27.3,2.1498,0,38.09649862,122.2722295,,1,0,0.103533586,6.527777778,,,,,,,,,,,,,2.118083017,0,,,0.200083333
4952,12:00.4,ALL,ok,00.11.58,38°09.649862N,122°27.222948W,1,1.2,23.5,1241,12828,176,27.3,2.1498,0,38.09649862,122.2722295,,1,0,0.103533586,6.527777778,,,,,,,,,,,,,2.118083017,0,,,0.200111111
4953,12:00.5,ALL,ok,00.11.58,38°09.649862N,122°27.222948W,1,1.2,23.5,1243,12824,173,27.3,2.1498,0,38.09649862,122.2722295,,1,0,0.103533586,6.527777778,,,,,,,,,,,,,2.118083017,0,,,0.200138889
4954,12:00.6,ALL,ok,00.11.58,38°09.649862N,122°27.222948W,1,1.2,23.5,1243,12824,173,27.3,2.1498,0,38.09649862,122.2722295,,1,0,0.103533586,6.527777778,,,,,,,,,,,,,2.118083017,0,,,0.200166667
4955,12:00.7,ALL,ok,00.11.58,38°09.649862N,122°27.222948W,1,1.2,23.5,1243,12824,173,27.3,2.1498,0,38.09649862,122.2722295,,1,0,0.103533586,6.527777778,,,,,,,,,,,,,2.118083017,0,,,0.200194444
4956,12:00.8,ALL,ok,00.11.58,38°09.649862N,122°27.222948W,1,1.2,23.5,1243,12824,173,27.3,2.1498,0,38.09649862,122.2722295,,1,0,0.103533586,6.527777778,,,,,,,,,,,,,2.118083017,0,,,0.200222222
4957,12:01.0,ALL,ok,00.11.58,38°09.649862N,122°27.222948W,1,1.2,23.5,1243,12824,173,27.3,2.1498,0,38.09649862,122.2722295,,1,6.197010982,0.109730597,6.527777778,,,,,,,,,,,,,2.118083017,0,,,0.200277778
4958,12:01.1,ALL,ok,00.11.59,38°09.652081N,122°27.226133W,1,1.2,23.1,1244,12820,175,27.3,2.1498,0,38.09652081,122.2722613,,1,0,0.109730597,6.416666667,,,,,,,,,,,,,2.118083017,0,,,0.200305556
4959,12:01.2,ALL,ok,00.11.59,38°09.652081N,122°27.226133W,1,1.2,23.1,1244,12820,175,27.3,2.1498,0,38.09652081,122.2722613,,1,0,0.109730597,6.416666667,,,,,,,,,,,,,2.118083017,0,,,0.200333333
4960,12:01.3,ALL,ok,00.11.59,38°09.652081N,122°27.226133W,1,1.2,23.1,1244,12820,175,27.3,2.1498,0,38.09652081,122.2722613,,1,0,0.109730597,6.416666667,,,,,,,,,,,,,2.118083017,0,,,0.200361111
4961,12:01.4,ALL,ok,00.11.59,38°09.652081N,122°27.226133W,1,1.2,23.1,1244,12820,175,27.3,2.1498,0,38.09652081,122.2722613,,1,0,0.109730597,6.416666667,,,,,,,,,,,,,2.118083017,0,,,0.200388889
4962,12:01.5,ALL,ok,00.11.59,38°09.652081N,122°27.226133W,1,1.2,23.1,1244,12820,175,27.3,2.1498,0,38.09652081,122.2722613,,1,0,0.109730597,6.416666667,,,,,,,,,,,,,2.118083017,0,,,0.200416667
4963,12:01.6,ALL,ok,00.11.59,38°09.652081N,122°27.226133W,1,1.2,23.1,1245,12818,175,27.3,2.1498,0,38.09652081,122.2722613,,1,0,0.109730597,6.416666667,,,,,,,,,,,,,2.118083017,0,,,0.200444444
4964,12:01.7,ALL,ok,00.11.59,38°09.652081N,122°27.226133W,1,1.2,23.1,1245,12818,175,27.3,2.1498,0,38.09652081,122.2722613,,1,0,0.109730597,6.416666667,,,,,,,,,,,,,2.118083017,0,,,0.200472222
4965,12:01.8,ALL,ok,00.11.59,38°09.652081N,122°27.226133W,1,1.2,23.1,1245,12818,175,27.3,2.1498,0,38.09652081,122.2722613,,1,0,0.109730597,6.416666667,,,,,,,,,,,,,2.118083017,0,,,0.2005
4966,12:01.9,ALL,ok,00.11.59,38°09.652081N,122°27.226133W,1,1.2,23.1,1245,12818,175,27.4,2.1498,-0.0383,38.09652081,122.2722613,,1,5.970052307,0.115700649,6.416666667,,,,,,,,,,,,,2.117825156,-0.037730349,,,0.200527778
4967,12:02.0,ALL,ok,00.12.00,38°09.654059N,122°27.229370W,1,1.2,22.2,1245,12818,175,27.4,2.1498,0,38.09654059,122.2722937,,1,0,0.115700649,6.166666667,,,,,,,,,,,,,2.117825156,0,,,0.200555556
4968,12:02.1,ALL,ok,00.12.00,38°09.654059N,122°27.229370W,1,1.2,22.2,1246,12815,174,27.4,2.1498,0,38.09654059,122.2722937,,1,0,0.115700649,6.166666667,,,,,,,,,,,,,2.117825156,0,,,0.200583333
4969,12:02.2,ALL,ok,00.12.00,38°09.654059N,122°27.229370W,1,1.2,22.2,1246,12815,174,27.5,2.1497,-0.0386,38.09654059,122.2722937,,1,0,0.115700649,6.166666667,,,,,,,,,,,,,2.117468793,-0.038021257,,,0.200611111
4970,12:02.3,ALL,ok,00.12.00,38°09.654059N,122°27.229370W,1,1.2,22.2,1246,12815,174,27.5,2.1497,0,38.09654059,122.2722937,,1,0,0.115700649,6.166666667,,,,,,,,,,,,,2.117468793,0,,,0.200638889
4971,12:02.4,ALL,ok,00.12.00,38°09.654059N,122°27.229370W,1,1.2,22.2,1246,12815,174,27.5,2.1497,0,38.09654059,122.2722937,,1,0,0.115700649,6.166666667,,,,,,,,,,,,,2.117468793,0,,,0.200666667
4972,12:02.5,ALL,ok,00.12.00,38°09.654059N,122°27.229370W,1,1.2,22.2,1246,12815,174,27.5,2.1497,0,38.09654059,122.2722937,,1,0,0.115700649,6.166666667,,,,,,,,,,,,,2.117468793,0,,,0.200694444
4973,12:02.6,ALL,ok,00.12.00,38°09.654059N,122°27.229370W,1,1.2,22.2,1247,12812,174,27.5,2.1509,0.6895,38.09654059,122.2722937,,1,0,0.115700649,6.166666667,,,,,,,,,,,,,2.118650801,0.679162084,,,0.200722222
4974,12:02.7,ALL,ok,00.12.00,38°09.654059N,122°27.229370W,1,1.2,22.2,1247,12812,174,27.5,2.1509,0,38.09654059,122.2722937,,1,0,0.115700649,6.166666667,,,,,,,,,,,,,2.118650801,0,,,0.20075
4975,12:02.8,ALL,ok,00.12.00,38°09.654059N,122°27.229370W,1,1.2,22.2,1247,12812,174,27.5,2.1509,0,38.09654059,122.2722937,,1,0,0.115700649,6.166666667,,,,,,,,,,,,,2.118650801,0,,,0.200777778
4976,12:02.9,ALL,ok,00.12.00,38°09.654059N,122°27.229370W,1,1.2,22.2,1247,12812,174,27.5,2.1512,0.1968,38.09654059,122.2722937,,1,6.140880218,0.12184153,6.166666667,,,,,,,,,,,,,2.118946303,0.193849309,,,0.200805556
4977,12:03.0,ALL,ok,00.12.01,38°09.656184N,122°27.232607W,1,1.2,22.2,1247,12812,174,27.5,2.1515,0.1971,38.09656184,122.2723261,,1,0,0.12184153,6.166666667,,,,,,,,,,,,,2.119241805,0.194144811,,,0.200833333
4978,12:03.1,ALL,ok,00.12.01,38°09.656184N,122°27.232607W,1,1.2,22.2,1248,12810,176,27.6,2.1515,-0.0386,38.09656184,122.2723261,,1,0,0.12184153,6.166666667,,,,,,,,,,,,,2.11898374,-0.038016627,,,0.200861111
4979,12:03.2,ALL,ok,00.12.01,38°09.656184N,122°27.232607W,1,1.2,22.2,1248,12810,176,27.6,2.1515,0,38.09656184,122.2723261,,1,0,0.12184153,6.166666667,,,,,,,,,,,,,2.11898374,0,,,0.200888889
4980,12:03.3,ALL,ok,00.12.01,38°09.656184N,122°27.232607W,1,1.2,22.2,1248,12810,176,27.6,2.1515,0,38.09656184,122.2723261,,1,0,0.12184153,6.166666667,,,,,,,,,,,,,2.11898374,0,,,0.200916667
4981,12:03.4,ALL,ok,00.12.01,38°09.656184N,122°27.232607W,1,1.2,22.2,1248,12810,176,27.6,2.1515,0,38.09656184,122.2723261,,1,0,0.12184153,6.166666667,,,,,,,,,,,,,2.11898374,0,,,0.200944444
4982,12:03.5,ALL,ok,00.12.01,38°09.656184N,122°27.232607W,1,1.2,22.2,1248,12810,176,27.6,2.1515,0,38.09656184,122.2723261,,1,0,0.12184153,6.166666667,,,,,,,,,,,,,2.11898374,0,,,0.200972222
4983,12:03.6,ALL,ok,00.12.01,38°09.656184N,122°27.232607W,1,1.2,22.2,1249,12807,180,27.6,2.1515,0,38.09656184,122.2723261,,1,0,0.12184153,6.166666667,,,,,,,,,,,,,2.11898374,0,,,0.201
4984,12:03.7,ALL,ok,00.12.01,38°09.656184N,122°27.232607W,1,1.2,22.2,1249,12807,180,27.6,2.1515,0,38.09656184,122.2723261,,1,0,0.12184153,6.166666667,,,,,,,,,,,,,2.11898374,0,,,0.201027778
4985,12:03.8,ALL,ok,00.12.01,38°09.656184N,122°27.232607W,1,1.2,22.2,1249,12807,180,27.6,2.1515,0,38.09656184,122.2723261,,1,0,0.12184153,6.166666667,,,,,,,,,,,,,2.11898374,0,,,0.201055556
4986,12:03.9,ALL,ok,00.12.01,38°09.656184N,122°27.232607W,1,1.2,22.2,1249,12807,180,27.6,2.1515,0,38.09656184,122.2723261,,1,6.197341828,0.128038871,6.166666667,,,,,,,,,,,,,2.11898374,0,,,0.201083333
4987,12:04.0,ALL,ok,00.12.02,38°09.658187N,122°27.236016W,1,1.2,21.7,1250,12804,173,27.6,2.1515,0,38.09658187,122.2723602,,1,0,0.128038871,6.027777778,,,,,,,,,,,,,2.11898374,0,,,0.201111111
4988,12:04.1,ALL,ok,00.12.02,38°09.658187N,122°27.236016W,1,1.2,21.7,1250,12804,173,27.6,2.1515,0,38.09658187,122.2723602,,1,0,0.128038871,6.027777778,,,,,,,,,,,,,2.11898374,0,,,0.201138889
4989,12:04.2,ALL,ok,00.12.02,38°09.658187N,122°27.236016W,1,1.2,21.7,1250,12804,173,27.6,2.1515,0,38.09658187,122.2723602,,1,0,0.128038871,6.027777778,,,,,,,,,,,,,2.11898374,0,,,0.201166667
4990,12:04.3,ALL,ok,00.12.02,38°09.658187N,122°27.236016W,1,1.2,21.7,1250,12804,173,27.6,2.1515,0,38.09658187,122.2723602,,1,0,0.128038871,6.027777778,,,,,,,,,,,,,2.11898374,0,,,0.201194444
4991,12:04.4,ALL,ok,00.12.02,38°09.658187N,122°27.236016W,1,1.2,21.7,1250,12804,173,27.6,2.1516,0.0984,38.09658187,122.2723602,,1,0,0.128038871,6.027777778,,,,,,,,,,,,,2.119082228,0.096912851,,,0.201222222
4992,12:04.5,ALL,ok,00.12.02,38°09.658187N,122°27.236016W,1,1.2,21.7,1251,12802,173,27.6,2.1516,0,38.09658187,122.2723602,,1,0,0.128038871,6.027777778,,,,,,,,,,,,,2.119082228,0,,,0.20125
4993,12:04.6,ALL,ok,00.12.02,38°09.658187N,122°27.236016W,1,1.2,21.7,1251,12802,173,27.6,2.152,0.197,38.09658187,122.2723602,,1,0,0.128038871,6.027777778,,,,,,,,,,,,,2.119476183,0.19402268,,,0.201277778
4994,12:04.7,ALL,ok,00.12.02,38°09.658187N,122°27.236016W,1,1.2,21.7,1251,12802,173,27.6,2.1523,0.1968,38.09658187,122.2723602,,1,0,0.128038871,6.027777778,,,,,,,,,,,,,2.119771649,0.193825703,,,0.201305556
4995,12:04.9,ALL,ok,00.12.02,38°09.658187N,122°27.236016W,1,1.2,21.7,1251,12802,173,27.6,2.1523,0,38.09658187,122.2723602,,1,0,0.128038871,6.027777778,,,,,,,,,,,,,2.119771649,0,,,0.201361111
4996,12:05.0,ALL,ok,00.12.02,38°09.658187N,122°27.236016W,1,1.2,21.7,1251,12802,173,27.6,2.1529,0.394,38.09658187,122.2723602,,1,6.133075208,0.134171947,6.027777778,,,,,,,,,,,,,2.120362581,0.388045361,,,0.201388889
4997,12:05.1,ALL,ok,00.12.03,38°09.660269N,122°27.239291W,1,1.2,21.3,1253,12800,175,27.6,2.1529,0,38.09660269,122.2723929,,1,0,0.134171947,5.916666667,,,,,,,,,,,,,2.120362581,0,,,0.201416667
4998,12:05.2,ALL,ok,00.12.03,38°09.660269N,122°27.239291W,1,1.2,21.3,1253,12800,175,27.6,2.1531,0.0984,38.09660269,122.2723929,,1,0,0.134171947,5.916666667,,,,,,,,,,,,,2.120559558,0.096912851,,,0.201444444
4999,12:05.3,ALL,ok,00.12.03,38°09.660269N,122°27.239291W,1,1.2,21.3,1253,12800,175,27.6,2.1531,0,38.09660269,122.2723929,,1,0,0.134171947,5.916666667,,,,,,,,,,,,,2.120559558,0,,,0.201472222
5000,12:05.4,ALL,ok,00.12.03,38°09.660269N,122°27.239291W,1,1.2,21.3,1253,12800,175,27.6,2.1533,0.0984,38.09660269,122.2723929,,1,0,0.134171947,5.916666667,,,,,,,,,,,,,2.120756536,0.096912851,,,0.2015
5001,12:05.5,ALL,ok,00.12.03,38°09.660269N,122°27.239291W,1,1.2,21.3,1253,12800,175,27.6,2.1533,0,38.09660269,122.2723929,,1,0,0.134171947,5.916666667,,,,,,,,,,,,,2.120756536,0,,,0.201527778
5002,12:05.6,ALL,ok,00.12.03,38°09.660269N,122°27.239291W,1,1.2,21.3,1254,12798,175,27.6,2.1542,0.5908,38.09660269,122.2723929,,1,0,0.134171947,5.916666667,,,,,,,,,,,,,2.121642934,0.581871064,,,0.201555556
5003,12:05.7,ALL,ok,00.12.03,38°09.660269N,122°27.239291W,1,1.2,21.3,1254,12798,175,27.6,2.1542,0,38.09660269,122.2723929,,1,0,0.134171947,5.916666667,,,,,,,,,,,,,2.121642934,0,,,0.201583333
5004,12:05.8,ALL,ok,00.12.03,38°09.660269N,122°27.239291W,1,1.2,21.3,1254,12798,175,27.6,2.1542,0,38.09660269,122.2723929,,1,0,0.134171947,5.916666667,,,,,,,,,,,,,2.121642934,0,,,0.201611111
5005,12:05.9,ALL,ok,00.12.03,38°09.660269N,122°27.239291W,1,1.2,21.3,1254,12798,175,27.6,2.1547,0.2954,38.09660269,122.2723929,,1,5.471335994,0.139643283,5.916666667,,,,,,,,,,,,,2.122135377,0.290935532,,,0.201638889
5006,12:06.0,ALL,ok,00.12.04,38°09.662213N,122°27.242120W,1,1.2,20.7,1254,12798,175,27.6,2.1547,0,38.09662213,122.2724212,,1,0,0.139643283,5.75,,,,,,,,,,,,,2.122135377,0,,,0.201666667
5007,12:06.1,ALL,ok,00.12.04,38°09.662213N,122°27.242120W,1,1.2,20.7,1255,12795,173,27.6,2.1547,0,38.09662213,122.2724212,,1,0,0.139643283,5.75,,,,,,,,,,,,,2.122135377,0,,,0.201694444
5008,12:06.2,ALL,ok,00.12.04,38°09.662213N,122°27.242120W,1,1.2,20.7,1255,12795,173,27.6,2.1547,0,38.09662213,122.2724212,,1,0,0.139643283,5.75,,,,,,,,,,,,,2.122135377,0,,,0.201722222
5009,12:06.3,ALL,ok,00.12.04,38°09.662213N,122°27.242120W,1,1.2,20.7,1255,12795,173,27.6,2.1552,0.2954,38.09662213,122.2724212,,1,0,0.139643283,5.75,,,,,,,,,,,,,2.12262782,0.290935532,,,0.20175
5010,12:06.4,ALL,ok,00.12.04,38°09.662213N,122°27.242120W,1,1.2,20.7,1255,12795,173,27.6,2.1552,0,38.09662213,122.2724212,,1,0,0.139643283,5.75,,,,,,,,,,,,,2.12262782,0,,,0.201777778
5011,12:06.5,ALL,ok,00.12.04,38°09.662213N,122°27.242120W,1,1.2,20.7,1255,12795,173,27.6,2.1556,0.197,38.09662213,122.2724212,,1,0,0.139643283,5.75,,,,,,,,,,,,,2.123021775,0.19402268,,,0.201805556
5012,12:06.6,ALL,ok,00.12.04,38°09.662213N,122°27.242120W,1,1.2,20.7,1256,12793,177,27.6,2.1557,0.0984,38.09662213,122.2724212,,1,0,0.139643283,5.75,,,,,,,,,,,,,2.123120264,0.096912851,,,0.201833333
5013,12:06.7,ALL,ok,00.12.04,38°09.662213N,122°27.242120W,1,1.2,20.7,1256,12793,177,27.6,2.1557,0,38.09662213,122.2724212,,1,0,0.139643283,5.75,,,,,,,,,,,,,2.123120264,0,,,0.201861111
5014,12:06.8,ALL,ok,00.12.04,38°09.662213N,122°27.242120W,1,1.2,20.7,1256,12793,177,27.6,2.1564,0.394,38.09662213,122.2724212,,1,0,0.139643283,5.75,,,,,,,,,,,,,2.123809684,0.388045361,,,0.201888889
5015,12:06.9,ALL,ok,00.12.04,38°09.662213N,122°27.242120W,1,1.2,20.7,1256,12793,177,27.6,2.1565,0.0984,38.09662213,122.2724212,,1,4.974852119,0.144618135,5.75,,,,,,,,,,,,,2.123908173,0.096912851,,,0.201916667
5016,12:07.0,ALL,ok,00.12.05,38°09.663476N,122°27.245135W,1,1,19.6,1256,12793,177,27.6,2.1565,0,38.09663476,122.2724514,,1,0,0.144618135,5.444444444,,,,,,,,,,,,,2.123908173,0,,,0.201944444
5017,12:07.1,ALL,ok,00.12.05,38°09.663476N,122°27.245135W,1,1,19.6,1257,12792,177,27.6,2.1565,0,38.09663476,122.2724514,,1,0,0.144618135,5.444444444,,,,,,,,,,,,,2.123908173,0,,,0.201972222
5018,12:07.2,ALL,ok,00.12.05,38°09.663476N,122°27.245135W,1,1,19.6,1257,12792,177,27.6,2.1572,0.3938,38.09663476,122.2724514,,1,0,0.144618135,5.444444444,,,,,,,,,,,,,2.124597594,0.387848383,,,0.202
5019,12:07.3,ALL,ok,00.12.05,38°09.663476N,122°27.245135W,1,1,19.6,1257,12792,177,27.6,2.1574,0.0986,38.09663476,122.2724514,,1,0,0.144618135,5.444444444,,,,,,,,,,,,,2.124794571,0.097109829,,,0.202027778
5020,12:07.4,ALL,ok,00.12.05,38°09.663476N,122°27.245135W,1,1,19.6,1257,12792,177,27.6,2.1577,0.1968,38.09663476,122.2724514,,1,0,0.144618135,5.444444444,,,,,,,,,,,,,2.125090037,0.193825703,,,0.202055556
5021,12:07.5,ALL,ok,00.12.05,38°09.663476N,122°27.245135W,1,1,19.6,1258,12790,173,27.6,2.1579,0.0986,38.09663476,122.2724514,,1,0,0.144618135,5.444444444,,,,,,,,,,,,,2.125287015,0.097109829,,,0.202083333
5022,12:07.6,ALL,ok,00.12.05,38°09.663476N,122°27.245135W,1,1,19.6,1258,12790,173,27.6,2.1579,0,38.09663476,122.2724514,,1,0,0.144618135,5.444444444,,,,,,,,,,,,,2.125287015,0,,,0.202111111
5023,12:07.7,ALL,ok,00.12.05,38°09.663476N,122°27.245135W,1,1,19.6,1258,12790,173,27.6,2.1584,0.2954,38.09663476,122.2724514,,1,0,0.144618135,5.444444444,,,,,,,,,,,,,2.125779458,0.290935532,,,0.202138889
5024,12:07.8,ALL,ok,00.12.05,38°09.663476N,122°27.245135W,1,1,19.6,1258,12790,173,27.6,2.1587,0.1968,38.09663476,122.2724514,,1,0,0.144618135,5.444444444,,,,,,,,,,,,,2.126074924,0.193825703,,,0.202166667
5025,12:07.9,ALL,ok,00.12.05,38°09.663476N,122°27.245135W,1,1,19.6,1258,12790,173,27.6,2.1587,0,38.09663476,122.2724514,,1,5.568300647,0.150186435,5.444444444,,,,,,,,,,,,,2.126074924,0,,,0.202194444
